Country,Year,Month,Day,Weekday,Name,Type,Date
AL,2013,12,25,Wednesday,Christmas Day,National holiday,2013-12-25
AL,2012,1,1,Sunday,New Year's Day,National holiday,2012-1-1
AL,2012,1,2,Monday,New Year's Day (Day 2),National holiday,2012-1-2
AL,2012,3,14,Wednesday,Summer Day,National holiday,2012-3-14
AL,2012,3,22,Thursday,Nevruz Day,National holiday,2012-3-22
AL,2012,4,8,Sunday,Easter Sunday,National holiday,2012-4-8
AL,2012,4,15,Sunday,Easter Sunday (Orthodox),National holiday,2012-4-15
AL,2012,5,1,Tuesday,Labour Day/May Day,National holiday,2012-5-1
AL,2012,8,19,Sunday,End of Ramadan (Eid al-Fitr),National holiday,2012-8-19
AL,2012,10,19,Friday,Mother Teresa Beautification Day,National holiday,2012-10-19
AL,2012,10,26,Friday,Feast of the Sacrifice,National holiday,2012-10-26
AL,2012,11,28,Wednesday,Independence Day,National holiday,2012-11-28
AL,2012,11,29,Thursday,Liberation Day,National holiday,2012-11-29
AL,2012,12,8,Saturday,National Youth Day,National holiday,2012-12-8
AL,2012,12,25,Tuesday,Christmas Day,National holiday,2012-12-25
AL,2011,1,1,Saturday,New Year's Day,National holiday,2011-1-1
AL,2011,1,2,Sunday,New Year's Day (Day 2),National holiday,2011-1-2
AL,2011,3,14,Monday,Summer Day,National holiday,2011-3-14
AL,2011,3,22,Tuesday,Nevruz Day,National holiday,2011-3-22
AL,2011,4,24,Sunday,Easter Sunday,National holiday,2011-4-24
AL,2011,4,24,Sunday,Easter Sunday (Orthodox),National holiday,2011-4-24
AL,2011,5,1,Sunday,Labour Day/May Day,National holiday,2011-5-1
AL,2011,8,31,Wednesday,End of Ramadan (Eid al-Fitr),National holiday,2011-8-31
AL,2011,10,19,Wednesday,Mother Teresa Beautification Day,National holiday,2011-10-19
AL,2011,11,7,Monday,Feast of the Sacrifice,National holiday,2011-11-7
AL,2011,11,28,Monday,Independence Day,National holiday,2011-11-28
AL,2011,11,29,Tuesday,Liberation Day,National holiday,2011-11-29
AL,2011,12,8,Thursday,National Youth Day,National holiday,2011-12-8
AL,2011,12,25,Sunday,Christmas Day,National holiday,2011-12-25
MT,2016,1,1,Friday,New Year's Day,National holiday,2016-1-1
MT,2016,2,10,Wednesday,Feast of Saint Paul's Shipwreck,National holiday,2016-2-10
MT,2016,3,19,Saturday,Feast of Saint Joseph,National holiday,2016-3-19
MT,2016,3,25,Friday,Good Friday,National holiday,2016-3-25
MT,2016,3,28,Monday,Easter Monday (bank holiday),Bank holiday,2016-3-28
MT,2016,3,31,Thursday,Freedom Day,National holiday,2016-3-31
MT,2016,5,1,Sunday,Labour Day/May Day,National holiday,2016-5-1
MT,2016,6,7,Tuesday,Sette Giugno,National holiday,2016-6-7
MT,2016,6,29,Wednesday,Feast of Saints Peter and Paul,National holiday,2016-6-29
MT,2016,8,15,Monday,The Feast of Mary's Assumption,National holiday,2016-8-15
MT,2016,9,8,Thursday,The Feast of Our Lady of Victories,National holiday,2016-9-8
MT,2016,9,21,Wednesday,Independence Day,National holiday,2016-9-21
MT,2016,12,8,Thursday,Feast of the Immaculate Conception,National holiday,2016-12-8
MT,2016,12,13,Tuesday,Republic Day,National holiday,2016-12-13
MT,2016,12,25,Sunday,Christmas Day,National holiday,2016-12-25
MT,2016,12,26,Monday,Boxing Day (bank holiday),Bank holiday,2016-12-26
MT,2015,1,1,Thursday,New Year's Day,National holiday,2015-1-1
MT,2015,2,10,Tuesday,Feast of Saint Paul's Shipwreck,National holiday,2015-2-10
MT,2015,3,19,Thursday,Feast of Saint Joseph,National holiday,2015-3-19
MT,2015,3,31,Tuesday,Freedom Day,National holiday,2015-3-31
MT,2015,4,3,Friday,Good Friday,National holiday,2015-4-3
MT,2015,4,6,Monday,Easter Monday (bank holiday),Bank holiday,2015-4-6
MT,2015,5,1,Friday,Labour Day/May Day,National holiday,2015-5-1
MT,2015,6,7,Sunday,Sette Giugno,National holiday,2015-6-7
MT,2015,6,29,Monday,Feast of Saints Peter and Paul,National holiday,2015-6-29
MT,2015,8,15,Saturday,The Feast of Mary's Assumption,National holiday,2015-8-15
MT,2015,9,8,Tuesday,The Feast of Our Lady of Victories,National holiday,2015-9-8
MT,2015,9,21,Monday,Independence Day,National holiday,2015-9-21
MT,2015,12,8,Tuesday,Feast of the Immaculate Conception,National holiday,2015-12-8
MT,2015,12,13,Sunday,Republic Day,National holiday,2015-12-13
MT,2015,12,25,Friday,Christmas Day,National holiday,2015-12-25
MT,2015,12,26,Saturday,Boxing Day (bank holiday),Bank holiday,2015-12-26
MT,2014,1,1,Wednesday,New Year's Day,National holiday,2014-1-1
MT,2014,2,10,Monday,Feast of Saint Paul's Shipwreck,National holiday,2014-2-10
MT,2014,3,19,Wednesday,Feast of Saint Joseph,National holiday,2014-3-19
MT,2014,3,31,Monday,Freedom Day,National holiday,2014-3-31
MT,2014,4,18,Friday,Good Friday,National holiday,2014-4-18
MT,2014,4,21,Monday,Easter Monday (bank holiday),Bank holiday,2014-4-21
MT,2014,5,1,Thursday,Labour Day/May Day,National holiday,2014-5-1
MT,2014,6,7,Saturday,Sette Giugno,National holiday,2014-6-7
MT,2014,6,29,Sunday,Feast of Saints Peter and Paul,National holiday,2014-6-29
MT,2014,8,15,Friday,The Feast of Mary's Assumption,National holiday,2014-8-15
MT,2014,9,8,Monday,The Feast of Our Lady of Victories,National holiday,2014-9-8
MT,2014,9,21,Sunday,Independence Day,National holiday,2014-9-21
MT,2014,12,8,Monday,Feast of the Immaculate Conception,National holiday,2014-12-8
MT,2014,12,13,Saturday,Republic Day,National holiday,2014-12-13
MT,2014,12,25,Thursday,Christmas Day,National holiday,2014-12-25
MT,2014,12,26,Friday,Boxing Day (bank holiday),Bank holiday,2014-12-26
MT,2013,1,1,Tuesday,New Year's Day,National holiday,2013-1-1
MT,2013,2,10,Sunday,Feast of Saint Paul's Shipwreck,National holiday,2013-2-10
MT,2013,3,19,Tuesday,Feast of Saint Joseph,National holiday,2013-3-19
MT,2013,3,29,Friday,Good Friday,National holiday,2013-3-29
MT,2013,3,31,Sunday,Freedom Day,National holiday,2013-3-31
MT,2013,4,1,Monday,Easter Monday (bank holiday),Bank holiday,2013-4-1
MT,2013,5,1,Wednesday,Labour Day/May Day,National holiday,2013-5-1
MT,2013,6,7,Friday,Sette Giugno,National holiday,2013-6-7
MT,2013,6,29,Saturday,Feast of Saints Peter and Paul,National holiday,2013-6-29
MT,2013,8,15,Thursday,The Feast of Mary's Assumption,National holiday,2013-8-15
MT,2013,9,8,Sunday,The Feast of Our Lady of Victories,National holiday,2013-9-8
MT,2013,9,21,Saturday,Independence Day,National holiday,2013-9-21
MT,2013,12,8,Sunday,Feast of the Immaculate Conception,National holiday,2013-12-8
MT,2013,12,13,Friday,Republic Day,National holiday,2013-12-13
MT,2013,12,25,Wednesday,Christmas Day,National holiday,2013-12-25
MT,2013,12,26,Thursday,Boxing Day (bank holiday),Bank holiday,2013-12-26
MT,2012,1,1,Sunday,New Year's Day,National holiday,2012-1-1
MT,2012,2,10,Friday,Feast of Saint Paul's Shipwreck,National holiday,2012-2-10
MT,2012,3,19,Monday,Feast of Saint Joseph,National holiday,2012-3-19
MT,2012,3,31,Saturday,Freedom Day,National holiday,2012-3-31
MT,2012,4,6,Friday,Good Friday,National holiday,2012-4-6
MT,2012,4,9,Monday,Easter Monday (bank holiday),Bank holiday,2012-4-9
MT,2012,5,1,Tuesday,Labour Day/May Day,National holiday,2012-5-1
MT,2012,6,7,Thursday,Sette Giugno,National holiday,2012-6-7
MT,2012,6,29,Friday,Feast of Saints Peter and Paul,National holiday,2012-6-29
MT,2012,8,15,Wednesday,The Feast of Mary's Assumption,National holiday,2012-8-15
MT,2012,9,8,Saturday,The Feast of Our Lady of Victories,National holiday,2012-9-8
MT,2012,9,21,Friday,Independence Day,National holiday,2012-9-21
MT,2012,12,8,Saturday,Feast of the Immaculate Conception,National holiday,2012-12-8
MT,2012,12,13,Thursday,Republic Day,National holiday,2012-12-13
MT,2012,12,25,Tuesday,Christmas Day,National holiday,2012-12-25
MT,2012,12,26,Wednesday,Boxing Day (bank holiday),Bank holiday,2012-12-26
MT,2011,1,1,Saturday,New Year's Day,National holiday,2011-1-1
MT,2011,2,10,Thursday,Feast of Saint Paul's Shipwreck,National holiday,2011-2-10
MT,2011,3,19,Saturday,Feast of Saint Joseph,National holiday,2011-3-19
MT,2011,3,31,Thursday,Freedom Day,National holiday,2011-3-31
MT,2011,4,22,Friday,Good Friday,National holiday,2011-4-22
MT,2011,4,25,Monday,Easter Monday (bank holiday),Bank holiday,2011-4-25
MT,2011,5,1,Sunday,Labour Day/May Day,National holiday,2011-5-1
MT,2011,6,7,Tuesday,Sette Giugno,National holiday,2011-6-7
MT,2011,6,29,Wednesday,Feast of Saints Peter and Paul,National holiday,2011-6-29
MT,2011,8,15,Monday,The Feast of Mary's Assumption,National holiday,2011-8-15
MT,2011,9,8,Thursday,The Feast of Our Lady of Victories,National holiday,2011-9-8
MT,2011,9,21,Wednesday,Independence Day,National holiday,2011-9-21
MT,2011,12,8,Thursday,Feast of the Immaculate Conception,National holiday,2011-12-8
MT,2011,12,13,Tuesday,Republic Day,National holiday,2011-12-13
MT,2011,12,25,Sunday,Christmas Day,National holiday,2011-12-25
MT,2011,12,26,Monday,Boxing Day (bank holiday),Bank holiday,2011-12-26
AU,2016,1,25,Monday,Tu B'Shevat (Arbor Day),Jewish holiday,2016-1-25
AU,2016,3,7,Monday,Labour Day,Common State holiday,2016-3-7
AU,2016,3,14,Monday,Labour Day,Common State holiday,2016-3-14
AU,2016,3,14,Monday,Eight Hours Day,Common State holiday,2016-3-14
AU,2016,3,24,Thursday,Purim,Jewish holiday,2016-3-24
AU,2016,3,26,Saturday,Holy Saturday,Common State holiday,2016-3-26
AU,2016,4,23,Saturday,First day of Passover,Jewish holiday,2016-4-23
AU,2016,4,30,Saturday,Last day of Passover,Jewish holiday,2016-4-30
AU,2016,5,2,Monday,May Day,Common State holiday,2016-5-2
AU,2016,5,4,Wednesday,Yom HaShoah,Jewish holiday,2016-5-4
AU,2016,5,12,Thursday,Yom HaAtzmaut,Jewish holiday,2016-5-12
AU,2016,5,26,Thursday,Lag B'Omer,Jewish holiday,2016-5-26
AU,2016,6,12,Sunday,Shavuot,Jewish holiday,2016-6-12
AU,2016,6,13,Monday,Queen's Birthday,Common State holiday,2016-6-13
AU,2016,8,14,Sunday,Tisha B'Av,Jewish holiday,2016-8-14
AU,2016,9,26,Monday,Queen's Birthday,Common State holiday,2016-9-26
AU,2016,10,3,Monday,Rosh Hashana,Jewish holiday,2016-10-3
AU,2016,10,3,Monday,Labour Day,Common State holiday,2016-10-3
AU,2016,10,12,Wednesday,Yom Kippur,Jewish holiday,2016-10-12
AU,2016,10,17,Monday,First day of Sukkot,Jewish holiday,2016-10-17
AU,2016,10,23,Sunday,Last day of Sukkot,Jewish holiday,2016-10-23
AU,2016,10,24,Monday,Shmini Atzeret,Jewish holiday,2016-10-24
AU,2016,10,25,Tuesday,Simchat Torah,Jewish holiday,2016-10-25
AU,2016,12,25,Sunday,First Day of Hanukkah,Jewish holiday,2016-12-25
AU,2015,2,4,Wednesday,Tu B'Shevat (Arbor Day),Jewish holiday,2015-2-4
AU,2015,3,2,Monday,Labour Day,Common State holiday,2015-3-2
AU,2015,3,5,Thursday,Purim,Jewish holiday,2015-3-5
AU,2015,3,9,Monday,Labour Day,Common State holiday,2015-3-9
AU,2015,3,9,Monday,Eight Hours Day,Common State holiday,2015-3-9
AU,2015,4,4,Saturday,First day of Passover,Jewish holiday,2015-4-4
AU,2015,4,4,Saturday,Holy Saturday,Common State holiday,2015-4-4
AU,2015,4,11,Saturday,Last day of Passover,Jewish holiday,2015-4-11
AU,2015,4,15,Wednesday,Yom HaShoah,Jewish holiday,2015-4-15
AU,2015,4,23,Thursday,Yom HaAtzmaut,Jewish holiday,2015-4-23
AU,2015,5,4,Monday,May Day,Common State holiday,2015-5-4
AU,2015,5,7,Thursday,Lag B'Omer,Jewish holiday,2015-5-7
AU,2015,5,24,Sunday,Shavuot,Jewish holiday,2015-5-24
AU,2015,6,8,Monday,Queen's Birthday,Common State holiday,2015-6-8
AU,2015,7,26,Sunday,Tisha B'Av,Jewish holiday,2015-7-26
AU,2015,9,14,Monday,Rosh Hashana,Jewish holiday,2015-9-14
AU,2015,9,23,Wednesday,Yom Kippur,Jewish holiday,2015-9-23
AU,2015,9,28,Monday,First day of Sukkot,Jewish holiday,2015-9-28
AU,2015,9,28,Monday,Queen's Birthday,Common State holiday,2015-9-28
AU,2015,10,4,Sunday,Last day of Sukkot,Jewish holiday,2015-10-4
AU,2015,10,5,Monday,Shmini Atzeret,Jewish holiday,2015-10-5
AU,2015,10,5,Monday,Labour Day,Common State holiday,2015-10-5
AU,2015,10,6,Tuesday,Simchat Torah,Jewish holiday,2015-10-6
AU,2015,12,7,Monday,First Day of Hanukkah,Jewish holiday,2015-12-7
AU,2015,12,14,Monday,Last day of Hanukkah,Jewish holiday,2015-12-14
AU,2014,1,16,Thursday,Tu B'Shevat (Arbor Day),Jewish holiday,2014-1-16
AU,2014,3,3,Monday,Labour Day,Common State holiday,2014-3-3
AU,2014,3,10,Monday,Labour Day,Common State holiday,2014-3-10
AU,2014,3,10,Monday,Eight Hours Day,Common State holiday,2014-3-10
AU,2014,3,16,Sunday,Purim,Jewish holiday,2014-3-16
AU,2014,4,15,Tuesday,First day of Passover,Jewish holiday,2014-4-15
AU,2014,4,19,Saturday,Holy Saturday,Common State holiday,2014-4-19
AU,2014,4,22,Tuesday,Last day of Passover,Jewish holiday,2014-4-22
AU,2014,4,28,Monday,Yom HaShoah,Jewish holiday,2014-4-28
AU,2014,5,5,Monday,May Day,Common State holiday,2014-5-5
AU,2014,5,6,Tuesday,Yom HaAtzmaut,Jewish holiday,2014-5-6
AU,2014,5,18,Sunday,Lag B'Omer,Jewish holiday,2014-5-18
AU,2014,6,4,Wednesday,Shavuot,Jewish holiday,2014-6-4
AU,2014,6,9,Monday,Queen's Birthday,Common State holiday,2014-6-9
AU,2014,8,5,Tuesday,Tisha B'Av,Jewish holiday,2014-8-5
AU,2014,9,25,Thursday,Rosh Hashana,Jewish holiday,2014-9-25
AU,2014,9,29,Monday,Queen's Birthday,Common State holiday,2014-9-29
AU,2014,10,4,Saturday,Yom Kippur,Jewish holiday,2014-10-4
AU,2014,10,6,Monday,Labour Day,Common State holiday,2014-10-6
AU,2014,10,9,Thursday,First day of Sukkot,Jewish holiday,2014-10-9
AU,2014,10,15,Wednesday,Last day of Sukkot,Jewish holiday,2014-10-15
AU,2014,10,16,Thursday,Shmini Atzeret,Jewish holiday,2014-10-16
AU,2014,10,17,Friday,Simchat Torah,Jewish holiday,2014-10-17
AU,2014,12,17,Wednesday,First Day of Hanukkah,Jewish holiday,2014-12-17
AU,2014,12,24,Wednesday,Last day of Hanukkah,Jewish holiday,2014-12-24
AU,2013,1,26,Saturday,Tu B'Shevat (Arbor Day),Jewish holiday,2013-1-26
AU,2013,2,24,Sunday,Purim,Jewish holiday,2013-2-24
AU,2013,3,4,Monday,Labour Day,Common State holiday,2013-3-4
AU,2013,3,11,Monday,Labour Day,Common State holiday,2013-3-11
AU,2013,3,11,Monday,Eight Hours Day,Common State holiday,2013-3-11
AU,2013,3,26,Tuesday,First day of Passover,Jewish holiday,2013-3-26
AU,2013,3,30,Saturday,Holy Saturday,Common State holiday,2013-3-30
AU,2013,4,2,Tuesday,Last day of Passover,Jewish holiday,2013-4-2
AU,2013,4,8,Monday,Yom HaShoah,Jewish holiday,2013-4-8
AU,2013,4,16,Tuesday,Yom HaAtzmaut,Jewish holiday,2013-4-16
AU,2013,4,28,Sunday,Lag B'Omer,Jewish holiday,2013-4-28
AU,2013,5,6,Monday,May Day,Common State holiday,2013-5-6
AU,2013,5,15,Wednesday,Shavuot,Jewish holiday,2013-5-15
AU,2013,6,10,Monday,Queen's Birthday,Common State holiday,2013-6-10
AU,2013,7,16,Tuesday,Tisha B'Av,Jewish holiday,2013-7-16
AU,2013,9,5,Thursday,Rosh Hashana,Jewish holiday,2013-9-5
AU,2013,9,14,Saturday,Yom Kippur,Jewish holiday,2013-9-14
AU,2013,9,19,Thursday,First day of Sukkot,Jewish holiday,2013-9-19
AU,2013,9,25,Wednesday,Last day of Sukkot,Jewish holiday,2013-9-25
AU,2013,9,26,Thursday,Shmini Atzeret,Jewish holiday,2013-9-26
AU,2013,9,27,Friday,Simchat Torah,Jewish holiday,2013-9-27
AU,2013,9,30,Monday,Queen's Birthday,Common State holiday,2013-9-30
AU,2013,10,7,Monday,Labour Day,Common State holiday,2013-10-7
AU,2013,11,28,Thursday,First Day of Hanukkah,Jewish holiday,2013-11-28
AU,2013,12,5,Thursday,Last day of Hanukkah,Jewish holiday,2013-12-5
AU,2012,2,8,Wednesday,Tu B'Shevat (Arbor Day),Jewish holiday,2012-2-8
AU,2012,3,5,Monday,Labour Day,Common State holiday,2012-3-5
AU,2012,3,8,Thursday,Purim,Jewish holiday,2012-3-8
AU,2012,3,12,Monday,Labour Day,Common State holiday,2012-3-12
AU,2012,3,12,Monday,Eight Hours Day,Common State holiday,2012-3-12
AU,2012,4,7,Saturday,First day of Passover,Jewish holiday,2012-4-7
AU,2012,4,7,Saturday,Holy Saturday,Common State holiday,2012-4-7
AU,2012,4,14,Saturday,Last day of Passover,Jewish holiday,2012-4-14
AU,2012,4,18,Wednesday,Yom HaShoah,Jewish holiday,2012-4-18
AU,2012,4,26,Thursday,Yom HaAtzmaut,Jewish holiday,2012-4-26
AU,2012,5,7,Monday,May Day,Common State holiday,2012-5-7
AU,2012,5,7,Monday,Labour Day,Common State holiday,2012-5-7
AU,2012,5,10,Thursday,Lag B'Omer,Jewish holiday,2012-5-10
AU,2012,5,27,Sunday,Shavuot,Jewish holiday,2012-5-27
AU,2012,6,11,Monday,Queen's Birthday,Common State holiday,2012-6-11
AU,2012,7,29,Sunday,Tisha B'Av,Jewish holiday,2012-7-29
AU,2012,9,17,Monday,Rosh Hashana,Jewish holiday,2012-9-17
AU,2012,9,26,Wednesday,Yom Kippur,Jewish holiday,2012-9-26
AU,2012,10,1,Monday,First day of Sukkot,Jewish holiday,2012-10-1
AU,2012,10,1,Monday,Queen's Birthday,Common State holiday,2012-10-1
AU,2012,10,1,Monday,Labour Day,Common State holiday,2012-10-1
AU,2012,10,7,Sunday,Last day of Sukkot,Jewish holiday,2012-10-7
AU,2012,10,8,Monday,Shmini Atzeret,Jewish holiday,2012-10-8
AU,2012,10,9,Tuesday,Simchat Torah,Jewish holiday,2012-10-9
AU,2012,12,9,Sunday,First Day of Hanukkah,Jewish holiday,2012-12-9
AU,2012,12,16,Sunday,Last day of Hanukkah,Jewish holiday,2012-12-16
AU,2011,1,20,Thursday,Tu B'Shevat (Arbor Day),Jewish holiday,2011-1-20
AU,2011,3,7,Monday,Labour Day,Common State holiday,2011-3-7
AU,2011,3,14,Monday,Labour Day,Common State holiday,2011-3-14
AU,2011,3,14,Monday,Eight Hours Day,Common State holiday,2011-3-14
AU,2011,3,20,Sunday,Purim,Jewish holiday,2011-3-20
AU,2011,4,19,Tuesday,First day of Passover,Jewish holiday,2011-4-19
AU,2011,4,23,Saturday,Holy Saturday,Common State holiday,2011-4-23
AU,2011,4,26,Tuesday,Last day of Passover,Jewish holiday,2011-4-26
AU,2011,5,2,Monday,Yom HaShoah,Jewish holiday,2011-5-2
AU,2011,5,2,Monday,May Day,Common State holiday,2011-5-2
AU,2011,5,2,Monday,Labour Day,Common State holiday,2011-5-2
AU,2011,5,10,Tuesday,Yom HaAtzmaut,Jewish holiday,2011-5-10
AU,2011,5,22,Sunday,Lag B'Omer,Jewish holiday,2011-5-22
AU,2011,6,8,Wednesday,Shavuot,Jewish holiday,2011-6-8
AU,2011,6,13,Monday,Queen's Birthday,Common State holiday,2011-6-13
AU,2011,8,9,Tuesday,Tisha B'Av,Jewish holiday,2011-8-9
AU,2011,9,29,Thursday,Rosh Hashana,Jewish holiday,2011-9-29
AU,2011,10,3,Monday,Labour Day,Common State holiday,2011-10-3
AU,2011,10,8,Saturday,Yom Kippur,Jewish holiday,2011-10-8
AU,2011,10,13,Thursday,First day of Sukkot,Jewish holiday,2011-10-13
AU,2011,10,19,Wednesday,Last day of Sukkot,Jewish holiday,2011-10-19
AU,2011,10,20,Thursday,Shmini Atzeret,Jewish holiday,2011-10-20
AU,2011,10,21,Friday,Simchat Torah,Jewish holiday,2011-10-21
AU,2011,10,28,Friday,Queen's Birthday,Common State holiday,2011-10-28
AU,2011,12,21,Wednesday,First Day of Hanukkah,Jewish holiday,2011-12-21
AU,2011,12,28,Wednesday,Last day of Hanukkah,Jewish holiday,2011-12-28
BA,2016,1,1,Friday,New Year's Day,Public holiday,2016-1-1
BA,2016,1,2,Saturday,New Year's (Day 2),Public holiday,2016-1-2
BA,2016,3,1,Tuesday,Independence Day,Public holiday,2016-3-1
BA,2016,5,1,Sunday,Labor Day,Public holiday,2016-5-1
BA,2016,5,2,Monday,Labor Day observed,Public holiday,2016-5-2
BA,2016,5,2,Monday,Labor Day (Day 2),Public holiday,2016-5-2
BA,2016,5,9,Monday,Victory Day,Public holiday,2016-5-9
BA,2016,11,25,Friday,Statehood Day,Public holiday,2016-11-25
BA,2015,1,1,Thursday,New Year's Day,Public holiday,2015-1-1
BA,2015,1,2,Friday,New Year's (Day 2),Public holiday,2015-1-2
BA,2015,3,1,Sunday,Independence Day,Public holiday,2015-3-1
BA,2015,5,1,Friday,Labor Day,Public holiday,2015-5-1
BA,2015,5,2,Saturday,Labor Day (Day 2),Public holiday,2015-5-2
BA,2015,5,9,Saturday,Victory Day,Public holiday,2015-5-9
BA,2015,11,25,Wednesday,Statehood Day,Public holiday,2015-11-25
BA,2014,1,1,Wednesday,New Year's Day,Public holiday,2014-1-1
BA,2014,1,2,Thursday,New Year's (Day 2),Public holiday,2014-1-2
BA,2014,3,1,Saturday,Independence Day,Public holiday,2014-3-1
BA,2014,5,1,Thursday,Labor Day,Public holiday,2014-5-1
BA,2014,5,2,Friday,Labor Day (Day 2),Public holiday,2014-5-2
BA,2014,5,9,Friday,Victory Day,Public holiday,2014-5-9
BA,2014,11,25,Tuesday,Statehood Day,Public holiday,2014-11-25
BA,2013,1,1,Tuesday,New Year's Day,Public holiday,2013-1-1
BA,2013,1,2,Wednesday,New Year's (Day 2),Public holiday,2013-1-2
BA,2013,3,1,Friday,Independence Day,Public holiday,2013-3-1
BA,2013,5,1,Wednesday,Labor Day,Public holiday,2013-5-1
BA,2013,5,2,Thursday,Labor Day (Day 2),Public holiday,2013-5-2
BA,2013,5,9,Thursday,Victory Day,Public holiday,2013-5-9
BA,2013,11,25,Monday,Statehood Day,Public holiday,2013-11-25
BA,2012,1,1,Sunday,New Year's Day,Public holiday,2012-1-1
BA,2012,1,2,Monday,New Year's Day observed,Public holiday,2012-1-2
BA,2012,1,2,Monday,New Year's (Day 2),Public holiday,2012-1-2
BA,2012,3,1,Thursday,Independence Day,Public holiday,2012-3-1
BA,2012,5,1,Tuesday,Labor Day,Public holiday,2012-5-1
BA,2012,5,2,Wednesday,Labor Day (Day 2),Public holiday,2012-5-2
BA,2012,5,9,Wednesday,Victory Day,Public holiday,2012-5-9
BA,2012,11,25,Sunday,Statehood Day,Public holiday,2012-11-25
BA,2011,1,1,Saturday,New Year's Day,Public holiday,2011-1-1
BA,2011,1,2,Sunday,New Year's (Day 2),Public holiday,2011-1-2
BA,2011,1,3,Monday,New Year's (Day 2) observed,Public holiday,2011-1-3
BA,2011,3,1,Tuesday,Independence Day,Public holiday,2011-3-1
BA,2011,5,1,Sunday,Labor Day,Public holiday,2011-5-1
BA,2011,5,2,Monday,Labor Day observed,Public holiday,2011-5-2
BA,2011,5,2,Monday,Labor Day (Day 2),Public holiday,2011-5-2
BA,2011,5,9,Monday,Victory Day,Public holiday,2011-5-9
BA,2011,11,25,Friday,Statehood Day,Public holiday,2011-11-25
BG,2016,1,1,Friday,New Year's Day,National holiday,2016-1-1
BG,2016,3,3,Thursday,Liberation Day,National holiday,2016-3-3
BG,2016,4,29,Friday,Good Friday,National holiday,2016-4-29
BG,2016,4,30,Saturday,Holy Saturday,National holiday,2016-4-30
BG,2016,5,1,Sunday,Easter Sunday,National holiday,2016-5-1
BG,2016,5,1,Sunday,Labor Day,National holiday,2016-5-1
BG,2016,5,2,Monday,Easter Monday,National holiday,2016-5-2
BG,2016,5,6,Friday,St. George's Day,National holiday,2016-5-6
BG,2016,5,24,Tuesday,Culture and Literacy Day,National holiday,2016-5-24
BG,2016,9,6,Tuesday,Unification Day,National holiday,2016-9-6
BG,2016,9,22,Thursday,Independence Day,National holiday,2016-9-22
BG,2016,12,24,Saturday,Christmas Eve,National holiday,2016-12-24
BG,2016,12,25,Sunday,Christmas Day,National holiday,2016-12-25
BG,2016,12,26,Monday,Second day of Christmas,National holiday,2016-12-26
BG,2015,1,1,Thursday,New Year's Day,National holiday,2015-1-1
BG,2015,1,2,Friday,Special non-working day,National holiday,2015-1-2
BG,2015,3,2,Monday,Special non-working day,National holiday,2015-3-2
BG,2015,3,3,Tuesday,Liberation Day,National holiday,2015-3-3
BG,2015,4,10,Friday,Good Friday,National holiday,2015-4-10
BG,2015,4,11,Saturday,Holy Saturday,National holiday,2015-4-11
BG,2015,4,12,Sunday,Easter Sunday,National holiday,2015-4-12
BG,2015,4,13,Monday,Easter Monday,National holiday,2015-4-13
BG,2015,5,1,Friday,Labor Day,National holiday,2015-5-1
BG,2015,5,6,Wednesday,St. George's Day,National holiday,2015-5-6
BG,2015,5,24,Sunday,Culture and Literacy Day,National holiday,2015-5-24
BG,2015,9,6,Sunday,Unification Day,National holiday,2015-9-6
BG,2015,9,21,Monday,Special non-working day,National holiday,2015-9-21
BG,2015,9,22,Tuesday,Independence Day,National holiday,2015-9-22
BG,2015,12,24,Thursday,Christmas Eve,National holiday,2015-12-24
BG,2015,12,25,Friday,Christmas Day,National holiday,2015-12-25
BG,2015,12,26,Saturday,Second day of Christmas,National holiday,2015-12-26
BG,2015,12,31,Thursday,New Year's Eve,National holiday,2015-12-31
BG,2014,1,1,Wednesday,New Year's Day,National holiday,2014-1-1
BG,2014,3,3,Monday,Liberation Day,National holiday,2014-3-3
BG,2014,4,18,Friday,Good Friday,National holiday,2014-4-18
BG,2014,4,19,Saturday,Holy Saturday,National holiday,2014-4-19
BG,2014,4,20,Sunday,Easter Sunday,National holiday,2014-4-20
BG,2014,4,21,Monday,Easter Monday,National holiday,2014-4-21
BG,2014,5,1,Thursday,Labor Day,National holiday,2014-5-1
BG,2014,5,2,Friday,Special non-working day,National holiday,2014-5-2
BG,2014,5,5,Monday,Special non-working day,National holiday,2014-5-5
BG,2014,5,6,Tuesday,St. George's Day,National holiday,2014-5-6
BG,2014,5,24,Saturday,Culture and Literacy Day,National holiday,2014-5-24
BG,2014,9,6,Saturday,Unification Day,National holiday,2014-9-6
BG,2014,9,22,Monday,Independence Day,National holiday,2014-9-22
BG,2014,12,24,Wednesday,Christmas Eve,National holiday,2014-12-24
BG,2014,12,25,Thursday,Christmas Day,National holiday,2014-12-25
BG,2014,12,26,Friday,Second day of Christmas,National holiday,2014-12-26
BG,2014,12,31,Wednesday,New Year's Eve,National holiday,2014-12-31
BG,2013,1,1,Tuesday,New Year's Day,National holiday,2013-1-1
BG,2013,3,3,Sunday,Liberation Day,National holiday,2013-3-3
BG,2013,5,1,Wednesday,Labor Day,National holiday,2013-5-1
BG,2013,5,2,Thursday,Special non-working day,National holiday,2013-5-2
BG,2013,5,3,Friday,Good Friday,National holiday,2013-5-3
BG,2013,5,4,Saturday,Holy Saturday,National holiday,2013-5-4
